"Exp","HMI","VPNr","GutGefallen","NichtGefallen","Verbessern","Anmerkungen","AllgAnregungen","TC01_ChangeAvailOthers","TC01_ImplemAvail","TC01_Instr","TC01_LevelOthers","TC01_observedLevel","TC01_RemarksTL","TC01_RemarksTP","TC02_ChangeAvailOthers","TC02_ImplemAvail","TC02_Instr","TC02_LevelOthers","TC02_observedLevel","TC02_RemarksTL","TC02_RemarksTP","TC03_ChangeAvailOthers","TC03_ImplemAvail","TC03_Instr","TC03_LevelOthers","TC03_observedLevel","TC03_RemarksTL","TC03_RemarksTP","TC03_TransProblemsOthers","TC04_ChangeAvailOthers","TC04_ImplemAvail","TC04_Instr","TC04_LevelOthers","TC04_observedLevel","TC04_RemarksTL","TC04_RemarksTP","TC05_ChangeAvailOthers","TC05_ImplemAvail","TC05_Instr","TC05_LevelOthers","TC05_observedLevel","TC05_RemarksTL","TC05_RemarksTP","TC05_TransProblemsOthers","TC06_ChangeAvailOthers","TC06_ChangeAvailReasonOthers","TC06_ImplemAvail","TC06_Instr","TC06_LevelOthers","TC06_observedLevel","TC06_RemarksTL","TC06_RemarksTP","TC07_ChangeAvailOthers","TC07_ImplemAvail","TC07_Instr","TC07_LevelOthers","TC07_observedLevel","TC07_RemarksTL","TC07_RemarksTP","TC08_ChangeAvailOthers","TC08_ImplemAvail","TC08_Instr","TC08_LevelOthers","TC08_observedLevel","TC08_RemarksTL","TC08_RemarksTP","TC09_ChangeAvailOthers","TC09_ImplemAvail","TC09_Instr","TC09_LevelOthers","TC09_observedLevel","TC09_RemarksTL","TC09_RemarksTP","TC09_TransProblemsOthers","TC10_ChangeAvailOthers","TC10_ChangeAvailReasonOthers","TC10_ImplemAvail","TC10_Instr","TC10_LevelOthers","TC10_observedLevel","TC10_RemarksTL","TC10_RemarksTP","TC10_TransProblemsOthers","TC11_ChangeAvailOthers","TC11_ImplemAvail","TC11_Instr","TC11_LevelOthers","TC11_observedLevel","TC11_RemarksTL","TC11_RemarksTP","TC11_TransProblemsOthers","TC12_ChangeAvailOthers","TC12_ChangeAvailReasonOthers","TC12_ImplemAvail","TC12_Instr","TC12_LevelOthers","TC12_observedLevel","TC12_RemarksTL","TC12_RemarksTP","TC12_TransProblemsOthers"
"2","HC",8,"Alles wie bei aktuellen Systemen. Besser als bei aktuellen Systemen ist die nicht mehr notwedige Lenkrad Bedienung. ","Muss halt besser in der gesamten Displayanzeige integriert werden. ","Siehe oben. ","Nein","Nein","",1000,0,"Erste",0,"Hände vom Lenkrad : Weiß ich nicht","","Hätte in nächste Stufe schalten können",23,0,"Eins",0,"","","",1000,3,"Erste Stufe",2,"","","Erst mit Pfeil rauf und runter versucht, ging nicht, dann mit anderer Taste versucht","Lenkradunterstützung und Spurhalteassistent",1000,3,"Nicht drauf geachtet",2,"P sagt ja bei Hände von l entfernen, obwohl HOD genannt","","Lenkrad Unterstützung und Spurhalteassistent",1000,2,"Eins",2,"","","","Irgendeine Automatik nicht verfügbar ","",2,2,"Eins",2,"","","",1000,2,"Eins",2,"","","",23,2,"Eins",2,"","Wollte probieren was passiert wenn Hände nicht an Lenkrad genommen werden","Geschwindigkeitsassistent aktiv",1000,3,"Eins",3,"","","","","",0,0,"Drei",0,"P: Unten stand immer Stufe 1, deshalb immer die bei erster Frage angegeben","","","",23,3,"",3,"","","","","",0,0,"",0,"","Sensorfehler musste manuell weiterfahren ",""
"2","LC",59,"Symbole waren nach kurzer Eingewöhnungszeit gut verständlich, das System sehr aufgeräumt und nicht überladen ","Dass man nicht mehr auf Verfügbarkeitswechsel aufmerksam gemacht wurde","Bitte Signaltöne für Verfügbarkeitswechsel einführen","","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",2,"","","Erst falsche taste","",1000,3,"",2,"Proband fragt ob er bei HOD Hände ans Lenkrad nehmen soll","","",1000,2,"",2,"","","Erst jetzt gemerkt welche Stufe welche ist","","",2,2,"",2,"P: Hände entfernen bis zur Meldung erlaubt","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","","Erst unsicher wie in manuell,  dann aber mit bremse schnell funktioniert","",23,3,"",3,"","","","Bitte übernehmen ","",0,0,"",0,"","Kurz probiert ob auch direkt in autom fahren mit rechter Taste (bei Level reset)",""
"2","HC",9,"Sehr simple, auf das nötigste beschraenkt","Von manuell zu automatisiert muss nicht durchgeschaltet, sondern erst assistiert eingeschaltet werden, das erscheint aufgrund der Aufregung der drei Symbole nicht logisch. Zuden ist die on/off Taste ebenfalls mit AUT beschriftet, obwohl sie nur zu Ass führt?! Es hat oftmals an akustischer Information gefehlt. ","Ton an! Zu drueckende Taste für Wechsel der Stufen zwischen die Symbole im Kombi packen, dann weiß man über welche Taste der weg zu welchem Modus führt ","","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","","Drei Symbole verfügbar, daher direkt mit umschalt Taste rechts versucht, da symbol für autom in der leiste auf Bildschirm auch rechts, komisch dass erst ins assistiert geschälten werden muss","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","Meldung nur aus Zufall gesehen, Symbol unten ausgegraut wäre aber ohne Textmeldung nicht aufgefallen da unterschied zwischen weiß und grau sehr gering","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","Weiß nicht ob systemgrenze auch für assistiert gilt, Ton fehlt, Anzeige nur ganz zufällig gesehen, Töne auch bei verfügbar bevorzugt, bei dieser Fahrt ohne Ton geht gar nicht","","",23,3,"",3,"","Kurz von kürzerem Intro verwirrt","","","",0,0,"",0,"","Super",""
"2","HC",10,"Nur wenige bedienelemente für viele Funktionen. Auditive und visuelle Hinweise gut. Besonders wenn schnell eingegriffen werden muss auditiv. Gut fandich auch die unterschiedlichen Farben der Stufen. ","Etwas verwirrend wenn Verfügbarkeiten sich ändern aber das wäre bei realfahrt glaube ich nicht so verwirrend. ","","","Ne hat spaß gemacht :) ","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","","","",1000,3,"",3,"","","",1000,2,"",2,"","Unsicher ob Hände ans L müssen, Aufforderung gesehen, unsicher ob sie danach wieder entfernt werden dürfen","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"Durch Meldung bei HOD gelernt, dass Hände am L bleiben müssen","","",1000,3,"",3,"","","","","",0,0,"",0,"","","Aufforderung nur zufällig wahrgenommen, nicht sicher ob Aufforderung oder nur Hinweis, dann schnell irgendwo hingeklickt","",23,3,"",3,"","","","","",0,0,"",0,"","","Erst mit Hände am Lenkrad und Gas Übersteuern wollen, hat nicht funktioniert, dann mit Button ausgeschaltet"
"2","LC",60,"G6t aufgeräumte Informationen. Klare Trennung der Funktionen der  Automatisierung.","Anzeige rechts zu viele unterschiedliche informationstypen.","Warnmeldungen etwas exponierter und nicht über die Anzeige rechts.","Schönes Display ","Farben erklärung und Display passen nicht ganz (blau, grün). Versuchsdurchführung und Erklärungen sehr gut. Betreuung sehr gut","",1000,0,"",0,"","","",23,0,"",3,"","","",1000,3,"",3,"","","","",1000,3,"",3,"","","Hände ans Lenkrad ",1000,2,"",2,"P spielt surt","","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"Hinweis, dass P Bremsen soll als keine Reaktion auf Notbremsung kam","Unklar, ob selber übernehmen muss oder das System selber umschaltet","","",23,3,"",3,"","","","","",0,0,"",0,"","",""
"2","LC",61,"Die Unterstützung beim Fahren ist sehr interessant und ies kann für einige Menschen eine große erleichterung sein. Die Anzeigen waren gut sichtbar und klar verständlich. ","Die zu ändernden Anweisungen sollten mit einem Ton hinterlegt werden. Da unser Bsp. Dem Emails beantworten diese untergehen können. ","","","Gut organisiert. Jedoch sollte Automatisiertes Fahren nicht nur auf geraden Strecken getestet werden. Ebenfalls wäre es gut mit Hindernissenversuche zu starten. ","",1000,0,"",0,"","","",23,0,"",0,"","","Selbstständig lenken und beschleunigen ",1000,3,"",2,"","","","Anweisungen ",1000,3,"",2,"Hände nicht ans Lenkrad bei hod, bis Notbremsung und Hinweis von VL. Bei zweiter HOD dann von alleine reagiert","","",1000,2,"",2,"","Jetzt erst verstanden was automatisiert und was assistiert in der Anzeige ist ","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","","","",23,3,"",3,"","","","","Systemfehler",0,0,"",0,"","",""
"2","LC",62,"Sehr spannende Erfahrung, leichte Bedienung, leicht verständlich","Noch nicht ganz durchdacht. ","Auditives signal bei bremsung","","Sehr interessant","",1000,0,"",0,"","Sehr auf Display konzentriert, weil auf Ansage gewartet","",23,0,"",0,"","","",1000,3,"",3,"","","","",1000,3,"",3,"","","",1000,2,"",2,"","Nicht ganz sicher ob Hände am Lenkrad bleiben müssen","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","Sollte notbremsung machen",0,0,"",0,"Meldung erst bei Notbremsung gesehen","Ton wäre hilfreich, hätte Meldung bei Ablenkung durch Spiel fast nicht gesehen","","",23,3,"",3,"Wiederholung, da bei Durchgang 1 die Spur lange nicht erkannt","","","","",0,0,"",0,"","",""
"2","HC",11,"Die innovation","Technische umsetzung","Intuitivere Bedienung erforderlich","","Dran bleiben. Idee super. Umsetzung schafft noch kein vertrauen","",1000,0,"",0,"","","Schalten von manuell zu assistiert ",23,0,"",0,"P geht in seinen Antworten vom assistiert aus, da eingegriffen werden musste","Spurerkennung nicht funktioniert ","",1000,3,"",3,"","","War nicht klar für was die Knöpfe sind, welche er erst drücken muss, Reihenfolge nicht klar","",1000,3,"",3,"","Traut System nicht, schaut immer wieder in Display ob sich Verfügbarkeit ändert, weil es so ungewohnt ist ","",1000,2,"",2,"","Hände an Lenkrad erst nach HOD Meldung klar, Definition von assistiert unklar","Tasten immer noch nicht ganz klar","","",2,2,"",2,"","Meldung verwirrend, weil automatisiert ja gerade gar nicht gewollt","",1000,2,"",2,"","Nicht klar wann ich falsch  bediene, kein lernerfolg","",23,2,"",2,"","Visuelle Umsetzung nicht gut , Verfügbarkeit nicht dauerhaft visuell vermittelt ","",1000,3,"",3,"","Farben von Abbildung angemerkt","Tasten immer noch nicht verstanden ","","",0,0,"",0,"","Kein Problem bei Wechsel, aber unsicher welcher der richtige Weg ist,  Meldung nur ganz schwach imAugenwinkel wahrgenommen ","","",23,3,"",3,"","Ungutes Gefühl wegen fehlendem Audio Signal wenn automatisiert nicht mehr verfügbar ( bezogen auf tc10)","","Weiß nicht mehr","",0,0,"",0,"","",""
"2","LC",63,"Funktiert wie erwartet, es sollte ein akustisches Signal geben, wenn man übernehmen muss hat Spass gemacht","Manueller Button ist überflüssig","So","Super","","",1000,0,"",0,"","","",23,0,"",3,"","","",1000,3,"",3,"","Nicht angezeigt dass verfügbar ist, keine farbliche Kennzeichnung ","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","Einmal verdrückt aus versehen","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"Keine Reaktion auf Anzeige, Aufforderung von vl","","","",23,3,"",3,"","","","","",0,0,"",0,"Hinweis von VL WG notbremsung ","Ton gewünscht, Nachricht zu spät gesehen ",""
"2","LC",64,"Einfache Bedienung, leicht verstaendlich","Kein Signalton bei Ausfall eines Systems, oder beim Einleiten einer Notbremsung. Im automatisierten fahren ist der Fahrer unter Umständen derartig abgelenkt dass er die eingeblendeten Warnhinweise im Display ohne akustische Unterstützung nicht wahrnimmt. ","Warnhinweise im Display mit einem Signalton verbinden","","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","","Ist davon ausgegangen, dass System automatisch eingeschaltet ist, daher direkt Wechsel Taste gedrückt und nicht erst on off","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","Eher zufällig die Meldung gesehen, hätte akustische Signal gewünscht ","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","Systemfehler",0,0,"",0,"Nachfrage VL warum nicht übernommen  : P : weil ich nur auf Ihre Anweisung reagieren soll","Meldung ohne Ton  viel zu unauffällig,  fast übersehen","","",23,3,"",3,"","","","","",0,0,"",0,"","Zufällig wahrgenommen, erst in letzter Sekunde, Ton gewünscht , immer zurück in Display geschaut und kaum Konzentration auf nebenaufgabe ",""
"2","HC",13,"Das Display. ","","","","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","","Erst anschalten dann wechseln, dachte erst er kann direkt wechseln","",1000,3,"",3,"","","",1000,2,"",2,"","","","","Sensorstörungen",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","Systemüberschreitung",0,0,"",0,"","","","",23,3,"",3,"","","","","Sensorstörung",0,0,"",0,"","",""
"2","HC",14,"Redundante Licht-, Anzeige- und Tonsignale","doppelte Anzeige für aktive und verfügbare Automatisierungsstufen, Bündelung in einfache Symbolik an einer Stelle besser, Hinweise zur Verfügbarkeit sollte dauerhaft (als Symbol) angezeigt bleiben, Gründe für Systemausfall oder Fallback sind für den Fahrer erst einmal irrelevant (Anzeige in Systemlogmöglich) ","Siehe vorherige Frage","Keine","Sonnenstand u. U. schwierig für Ablesbarkeit der Displays","",1000,0,"",3,"Hochgeschaltet","","",23,0,"",0,"","","",1000,3,"",3,"","","","",1000,3,"",3,"","","Assistiert aktiv",1000,2,"",2,"","Anzeigen bei Knopfdruck bisher nicht gesehen","","","",2,2,"",2,"L3 n verfügbar nicht gesehen","","Assistiert aktiv",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","Versucht mit Hände an Lenkrad zu übernehmen ","","",23,3,"",3,"","","","","Sensorstörung",0,0,"",0,"","",""
"2","LC",65,"Sehr intuitiv/einfach zu erlernen; nicht aufdringlich; übersichtlich","Fehlender Warnton o. visuelle Warnsignale, wenn in manuelles fahren umgeschaltet werden muss o. es Sensorfehler gibt. ","Wenn vom automatisierten fahren ins manuelle gewechselt werden muss: evtl. deutlichere Signale. ","","Eyetracker etwas unangenehm: drück auf der Nase. In der Studie achtet man vermutlich häufiger auf die Displayanzeige als bei einer realen länger andauernden Fahrt. Besonders wenn im automatisierten Modus mit Nebenbeschäftigung gefahren wird. ","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","Tablet vergessen","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","","",1000,2,"",2,"","","Autonom verfügbar ",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"Nicht reagiert bis Notbremsung angezeigt,  dann Vollbremsung ","Erst über Hände übernehmen versucht,  erwartet dass Fahrzeug automatisiert in l0 schaltet","","",23,3,"",3,"","","","","",0,0,"",0,"Auf notbremsung hin Vollbremsung ","",""
"2","LC",66,"Übersichtlich, intuitiv, Möglichkeit zur nebenbeschäftigung","Fehleranfällig, ergo kein Vertrauen in System entwickelt, daher keine Chance zur nebenaufgabe","Klarere Handlungsanweisung","","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",2,"","","Weiterschalten von assistiert in automatisiert nicht möglich","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"Keine Ahnung bei Frage ob Hände entfernen dürfen ","","","","",0,0,"",0,"","Verwirrende Anweisung von Auto, unklare Infos in Display, nicht verstanden aus welchem Grund manuell, ob ausgeschaltet oder nur übernommen, warum notbremsung ","","",23,3,"",3,"","","","","",0,0,"",0,"","",""
"2","HC",15,"Direkte akustische Resonanz bei erderlichem Eingreifen","Kälte Darstellung, wenig aufregend","Mehr Spielfektor","","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"","","Nicht sicher welcher Knopf für was steht, durch ausprobieren gelöst","",1000,3,"Autonom",3,"Probleme bei wiederherstellung","Missverständlich, dass erst in assistiert um in automatisiert zu kommen","",1000,2,"",2,"","","Wechsel nicht direkt möglich, sondern erst über manuell ","","",2,2,"",2,"","","",1000,2,"",2,"Spur länger nicht erkannt ","","Autonom verfügbar ",23,2,"",2,"","","",1000,3,"Autonom",3,"","Man nimmt nicht mehr wahr, wenn ein Sensorfehler kommen würde,  wahrscheinlich kommt dazu ein Ton später","","","",0,0,"",0,"","Signalton zur Übernahme und Anzeige wahrgenommen , Anzeige am Anfang nicht wirklich wahrgenommen ","Bei Wiederherstellung wollte direkt in automatisierten gehen","",23,3,"",3,"","","","","",0,0,"",0,"","",""
"2","HC",16,"Nur 3 wichtige Symbole (unterstützungsmodus)   und das Licht am Lenkrad bei Veränderung der verfügbarkeit","Veränderungen des Systems bekommt man nicht gut mit, außer es ist gleich ein unangenehmer Ton (Sehr alarmierend)","Durch angenehmen Ton auf verfügbarkeitswechsel hinweisemn","","","",1000,0,"",0,"","","",23,0,"",3,"In l3 geschaltet ","","",1000,3,"",3,"Spur länger nicht erkannt, leichte Korrektur der Fahrspur nötig,  aber kein Einfluss auf tc","Unten alle drei sichtbar u nicht mehr ausgegraut, aber nicht ganz sicher ob automatisiert verfügbar oder nicht","","",1000,3,"",3,"","","",1000,2,"",2,"","Nicht sicher ob Hände vom l genommen werden dürfen, Symbolik Anzeige nicht so hilfreich da hier die Hände nur berühren und nicht festhalten","","","",2,2,"",2,"","","",1000,2,"",2,"","Aufgefallen dass automatisiert ausgegraut,Kontrast zu Hintergrund aber sehr schwach, Symbol kaum noch zu erkennen","",23,2,"",2,"","Einblendung der Verfügbarkeit gut","",1000,3,"",3,"","","","","",0,0,"",0,"","Bedeutung von systemgrenze unklar","","",23,3,"",3,"","","","","",0,0,"",0,"","Sehr überraschende Aufforderung, man muss sich zusammenreißen dass keine Vollbremsung gemacht wird",""
"2","HC",17,"","Die Kurskorrektur nach rechts. Irritiert am Anfang ein wenig ","","","","",1000,0,"",0,"","","Beide andere verfügbar ",23,0,"",0,"","","",1000,3,"",2,"","","","",1000,3,"",3,"","","",1000,2,"",2,"","","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","","Musste zweimal klicken, weil versucht mit wechseltaste zu deaktivieren, in erster Situation nicht drauf gekommen, dass deaktivieren verrückt werden muss","",23,3,"",3,"","","","","",0,0,"",0,"","",""
"2","LC",67,"Automatisiertes fahren mit kontrollabgabe","Es herrschte Unklarheit bzgl der Tasten bessre ","Bessere Kennzeichnung der Funktionstasten","","","",1000,0,"",0,"","","",23,0,"",0,"","","Display erklärt",1000,3,"",2,"","","","Lenkrad lenkt",1000,3,"",2,"","","",1000,2,"",3,"Hände nicht  entfernt da auf Anweisung von VL gewartet","","","","",2,2,"",3,"In l3 gefahren, daher tc so nicht durchführbar","","",1000,2,"",3,"","","",23,2,"",3,"","","",1000,3,"",2,"P fährt in l2, HOD notbremsung,  Eingriff durch Anweisung von vl","Ich weiß nicht was blau und was gelb ist,Stufen fühlen sich gleich an","","Hände ans Lenkrad ","",0,0,"",0,"Vollbremsung bei ""notbremsung ""","","","Hände ans Lenkrad ",23,3,"",3,"","Weiß immer noch nicht wann in automatisierten und wann in assistiert,  Tasten noch nicht ganz verstanden ","","Lenkrad übernehmen ","Systemfehler",0,0,"",0,"Vollbremsung bei Notbremsung ","",""
"2","HC",18,"Macht neugierig","0zu schnelle Un d zu Kürze Inserts","So","","","",1000,0,"",0,"","","",23,0,"",0,"","","Hinweis auf Display ""umschaltbar""",1000,3,"",3,"","Zwei mal aut auf Tasten irritiert, wieso nicht 1x assistiert?","","",1000,3,"",3,"","Jetzt sind die Tasten klar, einmal einschalten und dann wechseln, schafft es nicht während nebenaufgabe nicht auf Straße zu schauen","Aufforderung in assistiert zu schalten",1000,2,"",2,"","","","","",2,2,"",2,"HOD Meldung als Meldung zur Verfügbarkeit kam","","",1000,2,"",2,"","","",23,2,"",2,"Anmerkung von p war hod","Gelbe LEDs an Lenkrad und Anzeige auf Display,  war aber zu schnell wieder weg um zu erkennen ","Umschalten auf automatisiert ",1000,3,"",3,"","Akustischer warnten für HOD gewünscht ","","Weiß nicht,Meldung zu kurz","",0,0,"",0,"Meldung erst bei Ton gesehen, vorher in nebenaufgabe vertieft ","Warnung zu kurz","","",23,3,"",3,"","","","Manuell aktiv","",0,0,"",0,"","",""
"2","HC",19,"Einfache Bedienbarkeit über das Lenkrad","Bei Nichtverfügbarkeit der Automationsstufe unverständliches Übernehmen des manuelles Fahrens","-","-","","",1000,0,"",0,"","","",23,0,"",0,"","","",1000,3,"",3,"Korrektur WG spurerkennung nötig,  hat Ablauf aber nicht gestört ","","","",1000,3,"",3,"","","",1000,2,"",2,"HOD Meldung kam, dann Hände ans Lenkrad genommen","","","","",2,2,"",2,"Keine Ahnung ob Hände von Lenkrad entfernen dürfen ","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",0,"In manuell geschaltet obwohl Ansage für automatisiert kam","","","","",0,0,"",0,"Übernehmen mit Händen und Gas versucht ","","","",23,3,"",3,"","","","","",0,0,"",0,"Übernehmen wieder mit Händen und Gas versucht ","",""
"2","HC",20,"Leuchten am Lenkrad. ","Laute Ton. Kurze anzeigezeit. Zu lange Texte. Uneideutige pictogramme","Weniger pictogramme. Längere anzeigen. Eideutegebpictogramme","Nein","","",1000,0,"",0,"","","Andere zwei verfügbar ",23,0,"",0,"","","",1000,3,"",2,"","","Falsche Taste gedrückt, dachte dass Pfeile für Aktivierung stehen und aus für deaktivieren ","",1000,3,"",3,"Erst wieder in l2 gestartet,  dann im Laufe der Fahrt korrigiert","Fehler in der letzten Fahrt, assistiert statt automatisiert gefahren, keinerlei Blick auf Straße während Tablet Bedienung ","",1000,2,"",2,"","Brauche zum überwachen eigentlich keine Hände, daher Frage mit ja beantwortet ","","","",2,2,"",2,"","Auto hat aufgefordert Hände an Lenkrad zu nehmen, daher nein, was würde passieren wenn ich aus der Spur raus lenke?","",1000,2,"",2,"","Piktogramm zeigt Hände ans Lenkrad und Auto fordert dich auf, aber Auto lenkt ja ganz alleine also wieso muss ich die Hände dran lassen?deshalb Lenkrad nur berührt, verwirrt was hier richtig ist, überwachen und das Piktogram widersprechen sich ","Autonom verfügbar ",23,2,"",2,"","Muss ich Hände da hin legen wo es blinkt? Gibt das Auto mir ja durch die Position des blinkens vor","",1000,3,"",3,"","","","","",0,0,"",0,"","Systemgrenze voraus, ich muss in manuell wechselt, nicht gesagt dass automatisiert nicht mehr verfügbar,  Aufforderung könnte auch untergehen, weil ich so auf nebenaufgabe konzentriert war","","",23,3,"",3,"","","","","",0,0,"",0,"","","Erschrocken von Ton, dann etwas überfordert,  dann erst überlegt zu Bremsen und dann daran erinnert, dass ich den Knopf drücken müsste, weiß nicht ob durch Bremsen übernommen werden kann, daher lieber Knopf um nichts falsch zu machen"
"2","LC",69,"Einfache bedienung","Erfordert trotzdem ohne aufmerksamkeit. Unklare Symbolik. Schlechte Warnhinweise bei Ausfall. Keine akustischen hinweise","Klare Symbolik. Für manuelles fahren ist kein Symbol notwendig. Akustische Hinweise u ansagen. Klare Fehlermeldungen sowohl akustisch als auch rote warnanzeige","","Vielen dank","",1000,0,"",0,"","","Skala beschrieben ",23,0,"",0,"","","",1000,3,"",2,"","Notbremsung aufgeleuchtet, aber zu unauffällig , Meldung sollte eher in der Mitte sein","","",1000,3,"",2,"","Erst jetzt die Symbole und Level verstanden, Symbole nicht wirklich eindeutig,  blaue Farbe nicht gut gewählt , Warnung Hände an Lenkrad Funktion nicht klar, warnton fehlt","Wählen zwischen allen Stufe ",1000,2,"",2,"","Gelb für automatisiert nicht gut, weil gelb eher vorwarnung, schriftliche Info über aktives Level gewünscht ","","","",2,2,"",2,"","Dachte bei Meldung erst System müsste übernommen werden, es würde reichen wenn kein Hinweis kommt und ich einfach nicht mehr hochschalten kann, Hinweis betrifft mich in diesem Moment ja nicht","",1000,2,"",2,"","","",23,2,"",2,"","Akustische Ansage gewünscht ","",1000,3,"",3,"","","","","",0,0,"",0,"","Warnhinweis viel zu klein und unauffällig,  erregt gar keine Aufmerksamkeit ","","",23,3,"",3,"","","","","",0,0,"",0,"","Meldung wieder zu schwach",""
"2","LC",70,"Dieeinface Symbolik und Farbunterschedung der Automatisierungsstufen. Das minimalistische Design ist angenehm","Status Änderungen sind ebenfalls sehr unauffällig und heben sich nur wenig vom restlichen Display ab","Ein Audio Anreiz bei der Änderung von Verfügbarkeiten (Warntöne). Außerdem eine Farbliche abhebung der Statusmeldungen vom restlichen Display","Nein","","",1000,0,"",2,"Nachgeschaltet in l3 obwohl laut Skala nicht verfügbar ","","",23,0,"",0,"","","",1000,3,"",3,"","","","",1000,3,"",3,"Linke Hand am Steuer, Grund Gewohnheit und sicherheit","","",1000,2,"",2,"","","","","",2,2,"",2,"","","",1000,2,"",2,"","","",23,2,"",2,"","","",1000,3,"",3,"","","","","",0,0,"",0,"","Meldung hätte Ton gebraucht","","",23,3,"",3,"","","","","",0,0,"",0,"Meldung gar nicht gesehen, Aufforderung von VL nach längerer Zeit mit notbremsung Meldung ","",""
